DEPTH,TVD,ROP,WOH,WOB_AVG,TORQUE_SURF,TORQUE_MIN,TORQUE_MAX,TOT BIT_RPM,FLOWIN,SPP_AVG,SPM1,SPM2,SPM3,SPM4,Mud Weight In,Mud Weight Out,Temperature In,Temperature Out,D-Exponent Bit Wear,Total RPM [Surface + DHM],Stand Pipe Pressure,PUMP_TIME,TotalRotaryTime,Bit Time,Bit Run,TotalSurfaceCumRevOnBottom,PSACTIVE
         m,         m,       m/h,      klbm,      klbm,   klbf.ft,   klbf.ft,   klbf.ft,1/min,       gpm,       psi,1/min,1/min,1/min,1/min,g/cm3,g/cm3,      degC,      degC,       Euc,1/min,       psi,         h,         h,         h,         m,       Euc,          bbl
3105,3104.89,13.79,357.09,16.39,7.86,4.32,10.53,180,955.9,4682.39,71,71,71,88,1.496,0,65,39.8,1,180,4682.39,76.62,95.65,33.17,243.33,312363,354.13
3105.5,3105.39,10.19,352.71,20.77,8.27,6.75,9.58,179,955.6,4694.38,71,71,71,88,1.496,0,64.9,39.9,1,179,4694.38,76.66,95.69,33.21,243.75,312786,354.91
3106,3105.89,7.93,350.44,23.52,6.3,5.64,7.13,179,955.95,4678.44,71,71,71,88,1.495,0,64.7,40,1,179,4678.44,76.73,95.76,33.27,244.12,313606,350.58
3106.5,3106.39,9.52,357.08,16.4,7.08,3.8,8.4,179,956.39,4664.32,71,71,71,0,1.495,0,63.1,40.1,1,179,4664.32,76.85,95.86,33.33,244.25,314197,363.07
3107,3106.89,10.79,357.49,15.98,7.43,7.27,7.74,178,955.44,4670.04,71,71,71,66,1.495,0,67.2,40.2,1,178,4670.04,76.9,95.91,33.38,244.63,314650,356.94
3107.5,3107.39,10.74,356.21,17.27,7.81,4.08,10.1,178,955.73,4667.74,71,71,71,46,1.495,0,64.8,40.3,1,178,4667.74,76.95,95.96,33.42,245.12,315127,359.45
3108,3107.89,12.05,355.1,18.37,8.26,4.01,11.14,178,956.34,4668.39,71,71,71,51,1.495,0,68.5,40.4,1,178,4668.39,76.99,96,33.46,245.46,315518,351.92
3108.5,3108.39,9.58,353.47,20,4.77,2.88,6.8,179,955.8,4662.63,71,71,71,50,1.495,0,61.9,40.5,1,179,4662.63,77.04,96.05,33.51,245.98,316036,353.19
3109,3108.89,5.88,354.22,19.25,4.87,2.68,7.46,180,956.08,4651.39,71,71,71,88,1.495,0,65.6,40.7,1,180,4651.39,77.15,96.15,33.59,246.34,317006,353.4
3109.5,3109.38,4.5,355.65,17.82,6.23,4.46,9.77,179,956.35,4648.07,71,71,71,88,1.495,0,62.9,40.9,1,179,4648.07,77.3,96.29,33.72,246.58,318407,345.51
3110,3109.88,9.2,360.42,12.79,7.27,1.59,10.9,179,955.94,4637.04,71,71,71,88,1.495,0,65.7,41.1,1,179,4637.04,77.38,96.36,33.78,246.93,319024,345.28
3110.5,3110.38,11.05,360.1,13.27,6.52,2.25,10.29,179,956.11,4632.18,71,71,71,88,1.495,0,64.6,41.1,1,179,4632.18,77.43,96.41,33.81,247.19,319432,345.45
3111,3110.88,6.84,361.95,11.67,5,3.16,6.51,139,955.98,4651.1,71,71,71,88,1.495,0,64,41.2,1,139,4651.1,77.54,96.5,33.89,247.41,320201,342.7
3111.5,3111.38,5.87,360.84,12.64,5.8,5.17,7.55,139,956.07,4655.29,71,71,71,88,1.495,0,64.1,41.3,1,139,4655.29,77.62,96.58,33.96,247.7,320851,340.87
3112,3111.88,5.53,359.91,13.56,6.09,4.41,7.69,139,955.93,4659.05,71,71,71,88,1.494,0,64.2,41.5,1,139,4659.05,77.71,96.67,34.05,248.24,321587,339.01
3112.5,3112.38,5.3,358.47,14.11,5.81,5.36,6.33,138,955.88,4660.5,71,71,71,88,1.494,0,64.5,42.7,1,138,4660.5,77.81,96.76,34.14,248.66,322330,338.69
3113,3112.88,4.57,355.6,17.99,4.48,2.35,6.33,139,956.01,4649.4,71,71,71,88,1.494,0,64.3,42.9,1,139,4649.4,77.94,96.88,34.23,249.04,323150,336.03
3113.5,3113.38,4.02,354.27,19.21,5.12,4.46,6.09,159,956.3,4633.57,71,71,71,88,1.494,0,64.2,43.2,1,159,4633.57,78.13,97.05,34.35,249.14,324276,333.34
3114,3113.88,6.96,355.89,17.58,7.86,7.22,8.64,160,955.59,4637.53,71,71,71,88,1.494,0,64,43.2,1,160,4637.53,78.23,97.15,34.44,249.54,325149,335.37
3114.5,3114.38,8.86,355.52,17.95,6.71,6.42,7.13,160,956.09,4629.22,71,71,71,88,1.494,0,64.5,43.2,1,160,4629.22,78.29,97.2,34.48,249.92,325604,337.19
3115,3114.88,8.34,356.55,16.92,7.1,3.61,8.68,159,955.94,4633.26,71,71,71,88,1.494,0,64.1,43.2,1,159,4633.26,78.36,97.27,34.55,250.31,326214,338.04
3115.5,3115.38,10.28,355.56,17.91,8.44,8.12,9.02,160,956.17,4633.63,71,71,71,88,1.494,0,64.9,43.2,1,160,4633.63,78.41,97.32,34.6,250.8,326685,335.87
3116,3115.88,11.67,354.78,18.7,8.28,7.65,9.16,159,955.2,4638.2,71,71,71,88,1.494,0,63.2,43.2,1,159,4638.2,78.46,97.36,34.64,251.1,327119,333.88
3116.5,3116.38,10.62,358.32,15.15,8,7.13,8.59,160,956.24,4631.96,71,71,71,88,1.494,0,65.9,43.2,1,160,4631.96,78.52,97.42,34.7,251.63,327673,336.17
3117,3116.88,10.14,354.75,18.72,8.37,5.17,9.72,159,955.84,4629.49,71,71,71,88,1.494,0,65.4,43.2,1,159,4629.49,78.55,97.46,34.73,252.08,328008,334.68
3117.5,3117.38,12.04,355.1,19.56,8.74,7.13,9.91,160,956.14,4627.42,71,71,71,88,1.494,0,65.5,43.2,1,160,4627.42,78.61,97.51,34.77,252.48,328365,335.19
3118,3117.88,12.23,356.19,17.28,7.96,6.51,8.92,159,956.13,4623.77,71,71,71,88,1.494,0,63,43.2,1,159,4623.77,78.65,97.55,34.8,252.68,328714,334.23
3118.5,3118.38,8.28,357.12,16.35,8.11,4.7,9.35,165,955.88,4608.59,71,71,71,88,1.496,0,65,43.7,1,165,4608.59,80.05,98.98,34.89,253.21,329478,557.21
3119,3118.88,5.23,360.67,12.81,7,2.24,9.82,174,955.95,4604.52,71,71,71,88,1.496,0,64.8,43.8,1,174,4604.52,80.11,99.04,34.95,253.66,330087,557.45
3119.5,3119.38,5.82,360.49,12.98,5.68,2.34,8.87,172,956.08,4603.66,71,71,71,88,1.496,0,65.1,43.8,1,172,4603.66,80.21,99.14,35.05,254.04,331133,551.65
3120,3119.88,8.01,358.61,14.86,7.63,3.16,10.1,172,955.89,4607.32,71,71,71,88,1.496,0,64.8,43.9,1,172,4607.32,80.28,99.2,35.11,254.49,331738,548.05
3120.5,3120.38,6.43,365.11,8.37,4.13,0.79,8.45,173,956.23,4606.6,71,71,71,88,1.496,0,65.3,43.9,1,173,4606.6,80.42,99.33,35.22,254.81,332870,545.86
3121,3120.88,4.4,363.09,10.38,5.23,2.86,6.94,173,956.72,4605.77,71,71,71,88,1.496,0,65.2,43.9,1,173,4605.77,80.53,99.44,35.32,255.23,333919,543.5
3121.5,3121.38,4.23,361.48,11,5.54,1.65,7.98,174,956.32,4610.87,71,71,71,88,1.496,0,65.4,43.9,1,174,4610.87,80.62,99.52,35.41,255.55,334783,542.37
3122,3121.88,3.84,365,8.48,4.74,0.98,8.21,180,955.89,4600.04,71,71,71,88,1.497,0,65.3,43.9,1,180,4600.04,80.8,99.7,35.55,255.93,336327,538.68
3122.5,3122.38,6.03,362.09,11.38,5.42,2.73,6.85,180,956.99,4598.12,71,71,71,88,1.497,0,64.5,43.8,1,180,4598.12,80.91,99.81,35.65,256.34,337439,534.41
3123,3122.88,9.14,365.42,8.05,5.08,0.29,9.11,180,956.27,4594.33,71,71,71,88,1.497,0,64.5,43.8,1,180,4594.33,81.01,99.89,35.73,256.51,338246,530.89
3123.5,3123.38,9.52,365.41,8.07,4.75,3.94,7.03,180,955.9,4606.36,71,71,71,88,1.497,0,65.8,43.7,1,180,4606.36,81.07,99.95,35.78,256.87,338860,527.12
3124,3123.88,8.08,365.67,7.8,3.83,2.81,6.18,179,956.41,4600.1,71,71,71,88,1.497,0,64.3,43.8,1,179,4600.1,81.13,100.01,35.84,257.28,339448,526.75
3124.5,3124.38,6,364.12,9.35,5.26,1.5,8.16,180,956.02,4600.25,71,71,71,88,1.498,0,64.8,43.8,1,180,4600.25,81.29,100.16,35.96,257.56,340851,371.81
3125,3124.88,4.78,358.56,13.69,8.21,6.37,9.82,180,956.25,4593.1,71,71,71,88,1.498,0,63.8,43.8,1,180,4593.1,81.38,100.25,36.05,257.93,341745,369.61
3125.5,3125.38,6.27,364.97,8.51,5.55,1.91,9.11,179,956.49,4580.24,71,71,71,88,1.498,0,61.2,43.8,1,179,4580.24,81.46,100.33,36.12,258.29,342509,374.95
3126,3125.88,8.82,365.63,7.85,5.9,0.93,8.17,160,956.5,4596.24,71,71,71,88,1.498,0,63.5,43.9,1,160,4596.24,81.52,100.38,36.16,258.6,342998,374.87
3126.5,3126.38,10.14,358.93,14.54,6.02,4.79,7.22,159,956.45,4599.8,71,71,71,88,1.498,0,63.3,43.9,1,159,4599.8,81.57,100.43,36.21,259.08,343468,373.07
3127,3126.88,11.68,357.34,16.14,8.4,8.21,8.73,160,956.38,4600.16,71,71,71,88,1.498,0,62.7,43.9,1,160,4600.16,81.61,100.47,36.25,259.51,343854,370.79
3127.5,3127.38,11.72,358.43,15.04,8.39,8.02,8.83,160,956.19,4602.74,71,71,71,88,1.498,0,62.2,43.9,1,160,4602.74,81.65,100.51,36.3,259.94,344304,370.68
3128,3127.88,11.63,359.01,14.46,7.76,7.55,7.88,160,956.47,4607.68,71,71,71,88,1.498,0,63,43.8,1,160,4607.68,81.7,100.56,36.34,260.47,344707,370.43
3128.5,3128.38,12.31,360.01,13.46,7.07,6.8,7.51,159,955.81,4605.19,71,71,71,88,1.499,0,63.4,43.8,1,159,4605.19,81.73,100.59,36.38,260.93,345056,371.18
3129,3128.88,12.55,354.95,18.52,8.63,8.07,9.11,159,955.93,4607.55,71,71,71,88,1.499,0,63.4,43.8,1,159,4607.55,81.78,100.63,36.42,261.41,345448,371.76
3129.5,3129.38,11.05,357.95,15.53,7.85,7.6,8.12,160,956.31,4607.4,71,71,71,88,1.499,0,63.3,43.7,1,160,4607.4,81.83,100.69,36.47,261.88,345941,371.08
3130,3129.88,12.74,355.76,17.72,7.49,4.72,9.39,160,956.09,4606.54,71,71,71,88,1.499,0,63.5,43.7,1,160,4606.54,81.87,100.73,36.51,262.31,346311,372.4
3130.5,3130.38,14.15,354.23,18.92,7.96,7.17,8.69,161,956.34,4607.43,71,71,71,88,1.499,0,63,43.7,1,161,4607.43,81.91,100.76,36.54,262.75,346607,372.11
3131,3130.88,12.86,357.65,15.83,8.97,3.75,10.1,159,955.93,4603.71,71,71,71,88,1.499,0,63,43.7,1,159,4603.71,81.96,100.8,36.58,263.09,347005,372.5
3131.5,3131.38,12.55,357.15,16.32,6.77,4.91,8.02,159,956.41,4604.46,71,71,71,88,1.499,0,62.3,42.9,1,159,4604.46,81.99,100.84,36.61,263.43,347348,372.89
3132,3131.88,11.27,355.22,18.25,9.52,9.16,10.01,161,956.79,4600.69,71,71,71,88,1.499,0,62.7,42.7,1,161,4600.69,82.04,100.89,36.66,264.06,347831,372.61
3132.5,3132.38,8.37,353.35,20.12,5.07,3.19,7.41,160,956.12,4596.12,71,71,71,88,1.499,0,62.7,42.5,1,160,4596.12,82.12,100.97,36.74,264.34,348550,370.42
3133,3132.88,6.16,352.96,20.52,7.02,5.1,8.49,160,956.16,4600.21,71,71,71,88,1.499,0,63.3,42.3,1,160,4600.21,82.21,101.06,36.82,264.7,349360,371.36
3133.5,3133.38,6.21,358.33,13.97,7.09,5.52,8.92,159,956.04,4601.02,71,71,71,88,1.499,0,63.9,42.5,1,159,4601.02,82.31,101.14,36.9,265.08,350061,370.59
3134,3133.88,8.89,358.19,16.09,6.76,8.31,8.83,160,956.19,4603.07,71,71,71,88,1.499,0,64.3,42.4,1,160,4603.07,82.36,101.2,36.94,265.59,350535,374.61
3134.5,3134.38,11.15,358.31,15.16,6.54,3.21,8.26,159,956.38,4602.89,71,71,71,88,1.5,0,62.8,42.3,1,159,4602.89,82.4,101.24,36.98,265.86,350914,368.46
3135,3134.88,9.52,355.14,18.14,6.6,4.27,8.78,161,956.13,4601.26,71,71,71,88,1.5,0,62.6,42.3,1,161,4601.26,82.47,101.3,37.04,266.32,351444,370.09
3135.5,3135.38,5.93,356.31,17.2,7.94,3.24,10.76,160,956.19,4594.15,71,71,71,88,1.5,0,63.1,42.3,1,160,4594.15,82.65,101.46,37.17,266.57,352756,365.56
3136,3135.88,4.84,356.81,16.66,7.86,3.04,10.24,159,956.05,4598.88,71,71,71,88,1.5,0,63.3,42.3,1,159,4598.88,82.69,101.5,37.21,266.87,353086,366.72
3136.5,3136.38,10.74,367.58,6.14,4.87,4.11,5.45,149,954.31,4679.41,71,71,71,0,1.501,0,63.6,41.6,1,149,4679.41,83.04,102.16,37.27,267.41,353620,373.34
3137,3136.88,11.8,356.69,16.78,5.67,5.29,6.32,148,955.42,4637.23,71,71,71,88,1.502,0,63.2,41.5,1,148,4637.23,83.13,102.25,37.34,267.69,354322,356.99
3137.5,3137.38,5.86,360.03,13.45,7.94,7.13,9.06,150,956.13,4646,71,71,71,88,1.502,0,61.3,41.4,1,150,4646,83.22,102.33,37.41,268.16,354948,358.35
3138,3137.88,6.14,359.59,13.89,7.28,6.04,8.35,156,956.14,4632.7,71,71,71,88,1.502,0,64.5,41.2,1,156,4632.7,83.31,102.42,37.49,268.59,355713,355.38
3138.5,3138.38,7.69,360.04,13.43,7.68,6.66,8.45,155,956.03,4628.91,71,71,71,88,1.502,0,64.8,41.3,1,155,4628.91,83.37,102.48,37.55,268.95,356254,359.88
3139,3138.88,8.36,358.09,17.96,9.87,3.16,17.09,166,955.8,4604.97,71,71,71,88,1.502,0,62.3,41.2,1,166,4604.97,83.43,102.53,37.59,269.3,356702,354.81
3139.5,3139.38,8.46,360.05,13.43,8.65,7.32,9.44,167,956.34,4624.08,71,71,71,88,1.503,0,66.8,41.2,1,167,4624.08,83.51,102.6,37.65,269.54,357324,358.4
3140,3139.88,8.22,354.87,18.6,9.39,9.02,9.96,166,955.89,4625.62,71,71,71,88,1.503,0,63.1,41.3,1,166,4625.62,83.58,102.67,37.72,270.07,357982,353.28
3140.5,3140.38,9.79,358.34,15.13,9.6,8.78,10.2,166,956.07,4628.22,71,71,71,88,1.503,0,62.8,41.3,1,166,4628.22,83.62,102.71,37.76,270.3,358424,357.63
3141,3140.88,13.78,357.7,15.78,9.13,8.4,9.49,167,955.47,4627.83,71,71,71,88,1.503,0,61.5,41.2,1,167,4627.83,83.66,102.75,37.8,270.91,358808,353.3
3141.5,3141.38,14.86,360.15,13.33,8.51,7.88,8.92,166,955.89,4630.22,71,71,71,88,1.503,0,63,41.2,1,166,4630.22,83.7,102.78,37.83,271.34,359143,352.37
3142,3141.88,12.83,357.53,15.94,5.53,3.42,7.93,165,956.14,4617.96,71,71,71,88,1.503,0,64.1,41.2,1,165,4617.96,83.74,102.83,37.88,271.92,359574,352.79
3142.5,3142.38,12.18,358.89,14.58,8.42,7.74,9.39,165,955.96,4627.97,71,71,71,88,1.503,0,67,41.2,1,165,4627.97,83.77,102.86,37.91,272.36,359900,351.15
3143,3142.88,9.29,358.69,14.65,6.31,3.52,8.73,166,956.08,4616.56,71,71,71,88,1.503,0,64.1,41.2,1,166,4616.56,83.87,102.95,38,272.83,360796,351.24
3143.5,3143.38,8.37,361.63,11.85,8.11,4.53,10.34,166,955.59,4630.8,71,71,71,88,1.503,0,64.3,41.1,1,166,4630.8,83.91,103,38.05,273.32,361260,350.49
3144,3143.88,8.58,361.45,12.14,6.69,5.86,8.36,167,955.63,4638.79,71,71,71,88,1.503,0,63.5,41.1,1,167,4638.79,83.95,103.04,38.08,273.69,361600,349.44
3144.5,3144.38,5.6,367.89,5.58,3.94,3.52,4.72,161,955.55,4636.62,71,71,71,88,1.504,0,65.3,41,1,161,4636.62,84.09,103.16,38.2,274.13,362800,351.06
3145,3144.88,5.2,366.45,7.02,5.96,2.56,8.26,171,956.15,4630.76,71,71,71,88,1.504,0,63.4,40.9,1,171,4630.76,84.18,103.25,38.28,274.44,363628,348.87
3145.5,3145.38,7.1,365,8.47,6.65,5.52,7.41,140,956.2,4648.69,71,71,71,88,1.504,0,62.3,40.9,1,140,4648.69,84.25,103.32,38.35,274.96,364301,349.46
3146,3145.88,9.57,367.96,5.51,5.49,5.19,5.81,140,956.41,4641.4,71,71,71,88,1.504,0,63.3,40.9,1,140,4641.4,84.32,103.39,38.42,275.35,364868,345.48
3146.5,3146.38,8.22,359.84,13.63,4.24,3.52,5.43,140,956.11,4641.04,71,71,71,88,1.504,0,63.7,40.8,1,140,4641.04,84.38,103.45,38.48,275.85,365376,347.23
3147,3146.87,8.66,359.13,15.3,9.41,8.78,10.22,154,957.1,4644.97,71,71,71,88,1.504,0,63.9,40.7,1,154,4644.97,84.46,103.53,38.55,276.22,365938,343.01
3147.5,3147.37,15.36,354.47,19.01,9.91,9.16,10.43,155,955.92,4651.25,71,71,71,88,1.504,0,63,40.7,1,155,4651.25,84.5,103.57,38.59,276.64,366295,342.53
3148,3147.87,15.35,358.48,14.99,8.77,7.69,10.01,154,956.34,4652.06,71,71,71,88,1.504,0,62.7,40.7,1,154,4652.06,84.54,103.6,38.62,276.98,366598,343.03
3148.5,3148.37,14.58,356.83,16.65,9.17,8.68,9.87,153,955.84,4637.93,71,71,71,88,1.504,0,62.1,40.6,1,153,4637.93,84.58,103.64,38.66,277.33,366932,343.3
3149,3148.87,15.61,362.45,11.02,8.39,7.98,9.16,154,955.48,4646.66,71,71,71,88,1.504,0,63.3,40.6,1,154,4646.66,84.62,103.68,38.7,277.81,367327,340.31
3149.5,3149.37,12.67,363.59,9.88,7.48,6.23,9.21,168,956.04,4628.3,71,71,71,88,1.504,0,63.7,40.6,1,168,4628.3,84.66,103.72,38.73,278.18,367663,338.15
3150,3149.87,14.96,356.24,17.23,10.17,9.21,10.72,168,955.97,4628.49,71,71,71,88,1.504,0,62.9,40.6,1,168,4628.49,84.69,103.75,38.76,278.62,367948,337.39
3150.5,3150.37,17.62,360.59,12.89,7.57,7.04,7.88,169,956.22,4626.21,71,71,71,88,1.504,0,62.2,40.6,1,169,4626.21,84.73,103.78,38.8,279.03,368324,341.68
3151,3150.87,12.52,354.54,18.94,7.19,6,7.88,168,956.5,4620.09,71,71,71,88,1.504,0,63.2,40.6,1,168,4620.09,84.77,103.83,38.84,279.56,368772,341.76
3151.5,3151.37,11.14,354.93,16.61,9.66,9.49,9.72,168,956.79,4629.14,71,71,71,88,1.504,0,63.6,40.6,1,168,4629.14,84.81,103.86,38.87,279.98,369082,340.98
3152,3151.87,14.63,355.59,17.89,9.52,7.79,11.28,168,955.8,4631.04,71,71,71,88,1.504,0,62.5,40.7,1,168,4631.04,84.85,103.9,38.91,280.54,369463,344.54
3152.5,3152.37,14.73,354.72,18.76,9.33,8.21,10.57,167,955.84,4631.13,71,71,71,88,1.504,0,63.1,40.6,1,167,4631.13,84.88,103.93,38.95,280.93,369819,345.84
3153,3152.87,15.06,356.12,17.35,9.31,8.73,9.87,167,954.62,4622.83,71,71,71,88,1.504,0,64.9,40.7,1,167,4622.83,84.92,103.98,38.99,281.45,370245,342.55
3153.5,3153.37,15.13,356.63,16.63,9.69,8.59,10.86,168,955.2,4624.24,71,71,71,88,1.504,0,63.9,40.6,1,168,4624.24,84.95,104,39.01,281.87,370435,340.91
3154,3153.87,17.1,357.75,15.72,9.13,8.87,9.44,168,955.96,4630.93,71,71,71,88,1.505,0,64,40.6,1,168,4630.93,84.99,104.04,39.05,282.28,370839,340.77
3154.5,3154.37,18.12,359.73,13.74,7.7,6.28,9.35,167,956.2,4627.46,71,71,71,88,1.505,0,64.6,40.6,1,167,4627.46,85.02,104.07,39.08,282.81,371180,342.34
3155,3154.87,14.41,356.27,17.21,9.98,9.11,10.62,168,956.07,4628.91,71,71,71,88,1.505,0,64.4,40.5,1,168,4628.91,85.05,104.1,39.11,283.25,371494,341.74
3155.5,3155.37,14.67,352.59,20.89,9.81,8.5,10.81,168,956.02,4634.14,71,71,71,88,1.505,0,62.9,40.6,1,168,4634.14,85.08,104.13,39.14,283.77,371771,337.28
3156,3155.87,13.68,356.13,17.34,9.89,9.54,10.19,169,956.2,4622.61,71,71,71,88,1.505,0,65.5,40.6,1,169,4622.61,85.13,104.18,39.19,284.29,372233,343
3156.5,3156.37,14.97,356.7,16.77,9.27,9.02,9.53,167,955.7,4634.11,71,71,71,88,1.505,0,65.1,40.6,1,167,4634.11,85.16,104.2,39.22,284.82,372510,341.23
3157,3156.87,18.13,361.16,12.32,7.36,6.99,7.7,168,956.28,4632.21,71,71,71,88,1.505,0,64,40.5,1,168,4632.21,85.19,104.24,39.25,285.21,372830,341.75
3157.5,3157.37,16.7,353.28,20.19,9.37,8.87,9.82,168,956.38,4634.62,71,71,71,88,1.505,0,65.1,40.5,1,168,4634.62,85.21,104.26,39.27,285.65,373065,339.58
3158,3157.87,14.08,356.41,17.06,9.93,9.25,10.9,168,956.01,4633.05,71,71,71,88,1.505,0,64.7,40.5,1,168,4633.05,85.25,104.3,39.31,286.25,373432,339.37
3158.5,3158.37,14.32,362.81,10.66,7.45,6.28,7.98,169,956.16,4639.42,71,71,71,88,1.505,0,65,40.6,1,169,4639.42,85.29,104.34,39.34,286.54,373796,337.86
3159,3158.87,18.03,356.39,17.08,7.01,2.82,10.01,169,955.41,4626.12,71,71,71,88,1.505,0,64.2,40.6,1,169,4626.12,85.32,104.37,39.37,287.12,374084,337.86
3159.5,3159.37,17,358.34,15.14,9.46,8.73,10.05,167,956.07,4635.96,71,71,71,88,1.505,0,64.5,40.6,1,167,4635.96,85.36,104.4,39.4,287.37,374381,338.37
3160,3159.87,16.04,355.22,18.26,10.85,10.43,11.23,167,957.1,4639.57,71,71,71,88,1.505,0,63.3,40.7,1,167,4639.57,85.39,104.43,39.43,287.84,374661,337.3
3160.5,3160.37,16.31,355.22,18.25,6.5,4.82,8.26,169,956.47,4626.9,71,71,71,88,1.505,0,63.6,40.8,1,169,4626.9,85.43,104.47,39.46,288.36,375009,336.48
3161,3160.87,13.02,353.8,18.65,8.81,8.78,8.83,168,955.08,4633.25,71,71,71,88,1.505,0,64,40.8,1,168,4633.25,85.47,104.51,39.5,288.74,375373,336.92
3161.5,3161.37,13.6,358.83,14.64,8.28,8.02,8.45,168,955.93,4629.54,71,71,71,88,1.505,0,65.2,40.8,1,168,4629.54,85.51,104.54,39.53,289.18,375715,337.11
3162,3161.87,16.29,355.89,17.59,9.39,8.59,10.01,168,956.29,4631.46,71,71,71,88,1.506,0,64.1,40.8,1,168,4631.46,85.53,104.57,39.56,289.74,375975,336.7
3162.5,3162.37,14.95,355.35,18.12,9.65,8.21,10.57,168,955.93,4636.99,71,71,71,88,1.505,0,65.2,40.8,1,168,4636.99,85.57,104.61,39.59,290.09,376358,336.06
3163,3162.87,15.84,353.88,19.6,9.41,9.21,9.77,168,957.18,4632.06,71,71,71,88,1.506,0,63.1,40.8,1,168,4632.06,85.61,104.64,39.63,290.66,376711,335.03
3163.5,3163.37,16.91,357.33,16.15,10.14,8.69,10.71,168,957.22,4642.42,71,71,71,88,1.506,0.901,64.9,42.3,1,168,4642.42,85.63,104.67,39.66,291.16,376966,335.33
3164,3163.87,13.69,356.59,16.88,7.77,3.11,10.05,169,956.37,4629.85,71,71,71,88,1.506,0.9,64.5,41.5,1,169,4629.85,85.68,104.72,39.7,291.61,377456,336.36
3164.5,3164.37,13.53,356.98,16.5,9.84,9.06,11.09,168,956.44,4633.48,71,71,71,88,1.506,0.898,64.4,41.3,1,168,4633.48,85.71,104.74,39.73,292.13,377750,335.76
3165,3164.87,14.46,356.55,16.92,8.51,7.41,9.25,168,955.74,4632.11,71,71,71,88,1.506,1.441,63.2,76.8,1,168,4632.11,85.75,104.78,39.77,292.54,378120,331.9
3165.5,3165.37,14.83,356.95,16.52,8.86,8.4,9.25,169,956.22,4630.75,71,71,71,88,1.506,1.467,65.2,68,1,169,4630.75,85.78,104.81,39.8,293.11,378420,332.12
3166,3165.87,14.41,358.17,15.3,7.65,6.89,8.64,167,956.48,4631.9,71,71,71,88,1.506,1.477,64.4,59.3,1,167,4631.9,85.82,104.85,39.84,293.56,378829,334.07
3166.5,3166.37,15.6,357.09,16.38,9.11,8.54,9.72,169,955.7,4630.75,71,71,71,88,1.506,1.48,64.8,55.7,1,169,4630.75,85.85,104.88,39.86,294.02,379078,332.97
3167,3166.87,13.37,357.86,15.61,8.06,6.94,9.54,167,955.96,4629.33,71,71,71,88,1.506,1.483,64.8,51.6,1,167,4629.33,85.9,104.93,39.92,294.5,379596,330.69
3167.5,3167.37,12.96,354.48,18.99,9.27,8.5,10.01,168,955.5,4619.58,71,71,71,88,1.506,1.485,65,49.5,1,168,4619.58,85.92,104.95,39.94,295.03,379846,330.33
3168,3167.87,13.35,358.11,15.36,7.82,4.25,9.87,168,955.74,4629.83,71,71,71,88,1.506,1.487,64.2,47.4,1,168,4629.83,85.97,105,39.98,295.43,380274,330.32
3168.5,3168.37,14.17,356.59,16.88,8.3,7.74,9.06,168,956.38,4632.05,71,71,71,88,1.506,1.487,62.8,46.3,1,168,4632.05,86,105.03,40.01,295.97,380577,329.61
3169,3168.87,12.65,354.9,18.82,9.09,8.02,10.06,168,956.38,4632.11,71,71,71,88,1.506,1.486,65,44.8,1,168,4632.11,86.05,105.07,40.06,296.34,381022,329.17
3169.5,3169.37,11.84,356.41,17.06,8.85,7.98,9.25,168,956.19,4632.88,71,71,71,88,1.507,1.475,64.6,41.4,1,168,4632.88,86.08,105.11,40.09,296.79,381400,326.73
3170,3169.87,16.95,357.2,16.28,8.46,7.51,9.68,168,956.19,4626.97,71,71,71,88,1.507,1.475,63.9,41.2,1,168,4626.97,86.12,105.14,40.13,297.22,381714,329.58
3170.5,3170.37,17.04,356.43,17.04,9.48,8.78,10.39,168,955.86,4628.89,71,71,71,88,1.507,1.475,64.2,41.1,1,168,4628.89,86.15,105.18,40.16,297.63,382024,328.98
3171,3170.87,14.36,357.04,16.43,9.19,8.88,9.35,167,955.69,4622.13,71,71,71,88,1.507,1.475,64.7,41,1,167,4622.13,86.19,105.21,40.19,298.04,382358,326.15
3171.5,3171.37,12.62,355.22,18.26,9.38,8.31,10.67,169,955.65,4619.07,71,71,71,88,1.507,1.475,65.4,40.8,1,169,4619.07,86.24,105.26,40.23,298.3,382811,325.45
3172,3171.87,10.58,355.67,17.81,8.53,7.65,9.91,168,956.12,4628.66,71,71,71,88,1.507,1.475,64,40.8,1,168,4628.66,86.29,105.31,40.28,298.65,383245,323.8
3172.5,3172.37,12.2,357.59,15.88,9.17,8.69,10.05,168,956.07,4623.83,71,71,71,88,1.507,1.474,63.8,40.7,1,168,4623.83,86.33,105.35,40.32,299.1,383646,325.56
3173,3172.87,13.16,356.34,16.87,8.47,6.18,10.05,168,956.03,4619.15,71,71,71,88,1.507,1.474,65.7,40.6,1,168,4619.15,86.38,105.39,40.36,299.74,384057,322.8
3173.5,3173.37,11.68,355.83,17.64,8.63,7.13,11.05,168,956.1,4622.12,71,71,71,88,1.507,1.473,63,40.6,1,168,4622.12,86.43,105.44,40.39,300.1,384466,321.97
3174,3173.87,12.69,356.97,16.51,8.83,7.22,10.57,169,956.1,4621.07,71,71,71,88,1.507,1.471,64.9,40.6,1,169,4621.07,86.48,105.48,40.42,300.2,384805,321.5
